@thuhuong2402,Để ý ko có ai đội mũ. Trên xe hình như cũng ko có mũ,1597,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,NEU
@knight_roran,ủa có thấy chạm vạch đâu?,39,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@tuyen01082005,ủ tui là ng trong video nè má bữa đó thi thử mà alo,61,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@20121992an,xe 04 thi trượt 😂,9,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@jna_0,Bữa nay thi bằng lái xe không phải đội mũ bh luôn hả,2764,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,NEU
@deotinvaodoi,ko đội mũ thấy rớt r=))),12,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@thiphan_1m58,Tôi vào cái 3s đã xong 🥴🥴,10,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@z_931993,"Sao lại xe 04 chạm vạch nhỉ, thấy đi đúng r mà 🤔",0,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@chimnon777,đợt thi bằng lái xe máy tới cái đoạn gập gềnh này thấy mấy xe trước dễ tắt máy. tui rồ qua chạy ầm ầm ầm ầm qua. xong nghe bịch bịch ngó lại thấy bình acquy rớt phía sau (acquy cấp điện cho bảng mạch đếm lỗi). lặng lẽ chạy về đá chóng để nguyên máy nổ ko dám tắt. 😏😏😏,110,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,NEG
@tintin2424h,"Chỗ này thi sao ko đội mũ bh nhỉ, chỗ mình thi mà ko đội mũ họ cho trượt luôn",132,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,NEU
@fandomchua01,Phần đó bà đấy đi đúng mà,162,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@tun.anh.tran97,Là như nào nhỉ k hiểu gì hết,0,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@tranhtuongnoibai1989,Thề không hiểu trượt như thế nào?,6,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@k.h.o.a144,Chỗ t leo lên xe mà không đội nón bảo hiểm là rớt luôn khỏi chạy 🤣🤣🤣,13,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@wuanghuy.06,Không đội mũ bảo hiểm,8247,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@nhat.quang0808,chạm vạch đâu sao t ko thấy,54,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@phucdinh6925,"Mấy đứa ko nghe kêu do ko đội mũ bảo hiểm, nhưng trong video nó kêu chạm vạch. Mà tôi hỏi là chạm vạch gì",27,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,POS
@yoojimin0,Ủa đi vậy đúng mà thấy sai gì đâu ta thấy có chạm vạch đâu,4,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,NEU
@chaubui_chauvy,đi đúng hướng mà sao trượt,2,https://www.tiktok.com/@plxhvn2/video/7524219031616900366,NEU
