@c_baa07,giống Lạnh Lùng Nhất TikTok,523.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@tam.mt.mt,"Kiểu up zô tường đó vào sâu lắm, tôi hay làm",67.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,NEG
@mun.mun4911,áo chị bước vào sau cho em xin in4 với ạ🥺,3.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@nobitabentre1,😳 cũng tìm girl public ở tây ninh 🥵,6.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@boo54923,quê thì ta nói uôi,2.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@truongsen97,Tui thích khúc cuối vì em chống tay vào cánh cửa làm tui tưởng tượng,13.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@ko_ton_tai148,"dạ bên núi hết slot rồi,mình lên trời ở nha",8299.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,NEU
@khaiquan123,cũng đăng mà không ai ❤️😭,3.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,NEG
@qtram6122003,Đâu ra gặp bản sao của mình z bà,21.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@kangooru_,mời đoàn mình lên núi vs em nha,5000.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@m.chin33,cho tui xin info bộ đồ bà đi. Bà hề quá 😂,2.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@saxommui,Xin link Set đồ với ạ,2.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,NEU
@vy.vy3198,Cho e xin link váy đi ạ,1.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@cafe.sa14,giống thanh lanh bám kín 😌,3.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,NEG
@haidang..02,Mở cửa ra cái là tôi là ai tôi đang ở đâu luôn:)),415.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@mlan238,Mình xin in4 váy đi b,4.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@cobethonail68,E xin inf túi c mang ạ,0.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@24th03211,xin intu cái đó đc hog,1.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@user8290240311482,Қазақтар жоқ екен,7.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@nhhbt04,bị gì vậy?,5.0,https://www.tiktok.com/@phiyenkhongphaiphiin/video/7525701047969467656,POS
@duongnguyen_tuananh,chút hơm ngon từ đâu,43.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@thanhhunhphong,포기야,1.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@_hello_beo_,Chút hương thơm từ dau lm ta kh doii dc lâu,18.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,NEG
@binho071011,sớm chị yeu oiiii,2.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@luckyl633,Iu chi🥰🥰🥰,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@woranune2428,Dễ thương😍😍,2.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@chuppahanhydrous,🎁🎁🎁🎁🎁😇Xin chào công thành hoàng tử trong mơ,2.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@baohoang8489,cưng chưa kìa,1.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@hang.bui6389,chị hariwon xinh gái oi🥰🥰 Follow e đi chị,2.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@htbonnie,Nguyên bộ của chị Harri đẹp quá à đôi dép nữa mêee 😘💖💖,1.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@t_th_tr,2 cj này xinh quá,1.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@huyycte0,tưởng ng hàn k đó tr,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@fan.winx3,xinh qua trơi,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@hoangliem2021,Sành điệu 👍👍👍,1.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@nhull46,ò dễ thương quá,2.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@userh9k15pcvp1,dễ thương,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@annguyen59855,2 chi đep qua a,2.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@manhhung20110,đang yêu qua 😁😁😁😁😁😁🥰🥰🥰🥰,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@xquangtun23,Yêu thương ❤️,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@ngocnhu161_,đẹp quá cj yêu ơiii,0.0,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@motngaymoi39,Thua Phi Nhung mỗi cái mộ,213.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@tuan_xao_cho,MẤY BÀ PARKY HÁT BOLERO LÒI RA LIỀN,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@thu.t721,miền nam hát chơm chơm nó sẽ nhẹ hơn cách phát âm của miền bắc😂,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@minhquan.minhquan,về dinh chứ ko phải về kinh e nhé,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@biththy68,bài hát tên gì vậy mn,1.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@snowfire2,"khó hát giọng Miền Tây lắm em, mặc dù em hát hay",0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@nvt92.1006,Bao năm tháng bon chen nay ghé thăm em cô em bán chôm chôm nay bán bia ôm 😅😅😅,14.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@ngoc.thai.home,"@Ngọc Thái Homes: Hi mấy cậu cuti cậu có thể fl hộ tớ hum?✨nếu có thì cho tớ 1fl nhaaa ,nếu phiền thì cho mìnhh xloiii~chúc bbi 1 ngày vv ạ😆><( nếu couu cần trả thì bl fl chéoooo nhe✨💕) cứ fl đi tui fl lại nè🥰 c.ơn mấy bạn nhìu 🎀",0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@m.tiger51,"Thả chữ Emmm… cái,phải xem đi xem lại mấy chục lần",10.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@phuclongkontum,lên xh lun rùi 😂😂,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@viiviettanh,Chữ em nghe quấn quá em ơi nghe đi nghe lại lm anh k nớ lướt qua luôn ý ❤️❤️🥰,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@tunhong593,"Chữ Emmmm cuốn thật , nghe đi nghe lại củng vid chữ Em",0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@xoay22,"có ng kêu bả hát nhép, muốn bả quay gần lại hát xem có phải thật ko, nên bả moi quay sát cận cảnh vâỵ á,, câu cuối đệm thêm chữ Nghe rõ chưa ạ 😅",0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@chrissyphamnguyen,Ôi chữ elmmmmmmmm🥰🥰🥰🥰,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@meolun2024,"cưng quá em , hát rất truyền cảm, giọng trong sáng, ngay mãi không chán,",0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@dovuong201093,Bao năm tháng bon chen nay ghé thăm eeem,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@bonho4302,Thả chữ em xong tim gan phèo của tui muốn ra ngoài hết chơnnn😇,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@haiduong8074,e cho đc mới gặp đc,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@an.chin.binh.k,giống chung thế,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@kimhien_84,E ngân từ em mà chị muốn đứng tim luôn,0.0,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@user2610039872128,hai vk chk nhảy đẹp quá ha,17.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@khanhquynh.2601,cái bạn đó lớp mấy vậy (con gái á),4.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@c.ba7362,vk ck hay ah e á e.,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@xuyen10061,bồ nhau à,3.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@doanh20_11,người yêu hay là anh em vậy,2.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@ta.ly574,ng yêu hả,8.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@mobielbdx.anh,ê nha chc t cao hơn thằng kìa :33,40.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@phng.c.12.56,ê đẹp nha,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@heocon2017,2 ông a t như tôn bằng 😞,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@diem_quynh773,ê bay vk chk hay sao á bay,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@nguyn.ngc.thanh.m0,Anh chỉ là người yêu ha🥰,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@mai.a50,em của Nami 😂😂😂,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@inh.bing.my.in,bồ nhau à🥰,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@tranvanmo.1988,anh trai của người ta đó mấy người ơi,1.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@hoa21032k1._,Nhìn em đó dg nhỏ v mà ai cx kêu ny vs vck😀,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@1234huongmun93,nhìn anh em giống nhau zậy mà mn cứ hỏi là ny là sao ta.,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@phuong_thao_mai,Sao nhìn như 2 anh em vậy nhỉ,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,NEU
@.cng.vy.thi,khuôn mặt giống va giống a em,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@khoai.nek121,ah trai mình như tôn bằng,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@kimanh92902,2 ae nhà này dễ thương quá à🥰,0.0,https://www.tiktok.com/@biu.kiu6/video/7536737682018323719,POS
@myvuong130,ủa ông này là chồng út nhị mà nhỉ,2.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@bangle2004ed,Chị duyên vừa xinh lại còn hát hay quá đi,0.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@truongttvi,Duyên Kendy con tem ko mn,2.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@_tuyen_01,2 ôg bà này mà k có j mới là lạ á nhen,3.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@user6539496165502,xin tên bài hát,2.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@trang_em97,Ô tưởng ông Duy này là Ck của út nhị nhỉ,3.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,NEU
@thang.he.buon.38,cha áo trắng lợi dụng phết ôm eo ngay kaka,10.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@user5fx77nn4i2,e yêu quá,1.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@nguyncuong64,Chúng mày thích uống bia rượu à,24.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,NEG
@thientam292,"Thấy ông kia đứng kế, cái Duy đánh dấu chủ quyền liền, tui mê cặp nay lâu rồi, hy vọng thuyền cặp bến",23.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@huyn.huyn_211,Tui thấy cái tay của ông r nhen 😳,4.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@hieunhu080604,Ta chẳng thấy đứa lào hát live hay cả 😂,24.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@biiine22,Tuii thấy cái tay của ổng r nha,6.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@duyenkendy.official,17h hôm nay bản Thay Duyên Đổi Phận Duyên Kendy Remix sẽ có trên YTB. Cả nhà vào nghe full bài nhé ạ 🌸,19.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@kimminhanh95,"cũng hợp mà, dễ thương",2.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@thuyngoctran154,Cái tay ổng kìa chài😂,1.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@883979856hongnguyen,"Hai người giữa dáng xứng đôi, hai Nguoi ngoài dáng càng xứng 😁😁😁",9.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@dyot0eronrwe,Dương Yến phi hát hay hơn e,4.0,https://www.tiktok.com/@duyenkendy.official/video/7531556553715879185,POS
@anhtu17_03,👍 [sticker],13.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@sangokucostaud,the goat 🐐 [photo],10200.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,NEU
@shhh_07102603,Sao thuộc được hay z🥰,31.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@user5vykmuv5hz,[photo],262.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@entah.la.nama.apa,bro speak phonk 🔥🔥,1044.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@renzhilbero,bro are you okay [photo],143.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,NEU
@kinemasatar,[sticker],418.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@haya_4431,😁 [photo],86.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@cinemo.go456,😂 [photo],797.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@sasukesnack00,Duolingo scared of bro 💀,5.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,NEU
@bluelock7.nagi,ông này bt tiếng việt 😳😳,12.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@higu9898,tôi có thể xin 1 lời chào bằng các quốc gia khác nhau không?,3.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@szymon.hawro,takezh7 better,2077.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@drogplayz7738,Is bro takezh7's son??,268.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,NEU
@tuanthichnhac2,Hai tomato tomato hai trái táo,246.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@shiko2k1,where are you from 😳😳,74.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@anhladuylong,"đối thủ ""nặng kí"" của takezh7",129.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,NEG
@siu_nhan_dang_xam,tô mà tô mà hai trái táo,1.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@minhtriet3106,"“ tô mà tô mà hai, tô mà hai trái táo”🗿",14.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@milo_120577,[photo],826.0,https://www.tiktok.com/@gihooobang/video/7536510361944460551,POS
@minh68690,Mắt ông này cứ nhìn đi đâu vậy tr,42.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@phongheheboy,có lê minh cái là anh tân ko dám ôm eo chị kim anh luôn 😂,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@caovanbacdayy,Lê minh đăng lại rồi kìa 😇,45.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@nguyn.lee751,có lê mình ở đó nên không dám thân cho lắm 😂,26.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@qchthiy_,lê minh đăng lại 🥰,47.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@_thu_fff,cả 2 đều xinh:) [photo],435.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@_nganhthuw12,Coi ảnh slay cỡ đó 😍,951.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@tomy_23102019,Sớm nhất nha em bé ơi♥️♥️♥️,23.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@buniucacem,hóng mỗi lê ming voi kanh,3.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@nuongnguyen618,Giọng ổngg dthw lắm lunn ý🥵,59.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@hoangvananok,Xem 🤣,2.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@anh.te.vay.sao12,trần nhật tân ko cảnh bằng lê minh,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@3510268e,A mua áo đau vậy cho e xin link,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@tpd.kem,Ổng make hả mn 🤨,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@taolaphuongtrinh_1,Lê minh đã đăng lại,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@nguyenkiet.13_4,Anthony đã xem,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@shin45551,Bạn đã thực sự,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@tommm.292,lúc đầu tưởng hà môi,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,NEU
@nh.l15727,ủa 🥰,0.0,https://www.tiktok.com/@trannhattan4/video/7537111746440367368,POS
@novara9111,"Hát Chôm Chôm Lý Qua Phà 1 phát thành xu hướng luôn, giờ ai cũng nhép giọng em này vào ;))",0.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,NEG
@_vu_anh_89,Đúng thua Phi Nhung mỗi cái mộ,483.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,NEG
@ntphu2189,"đố ai nhả được chữ ""em"" 🥰🥰🥰",185.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@yuci_1205,"vẫn còn giọng bắc nhé. ""chôm chôm, chồng, miền tây hát không phát âm như vậy nhé",15.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@armybuon,Thả chữ 'em' mà yêu thế.,2.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@quy_2802,tôi có ý này,1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@lothichvkhangxom,trần hà 199x giờ nổi nhỉ đi đâu cũng gặp😂,21.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@nbn21th10,Hàm răng đẹp xuất sắc cô ạ,0.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@anan20232,bạn này ở vt .. 😁,0.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@ip.doosan,giọng này chửi ck cả ngày vẫn vui 😳,1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@toshiba_83,Chủ tút bài này đâu không thấy toàn thấy đăng lại,5.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@hunh.354,đây là bản gốc pk,2.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@2_hieen,còn chôm chôm là còn hát,1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,NEU
@iuiuiuiuanhhhh,Hát hay thật,2.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@userd96qffgw1i,quay xa chút đẹp hơn,1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,NEU
@halinh1315,Cũng tên Trần Hà mag sao tớ hát cả làng chạy mất dép😄,34.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@mo96021,Hay quá e,1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@mt.su.mc.g,"ở đây 30’ r á, hát cũng duyên zữ zị",1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@hh150893,"bả thả ""em"" thui mà tui nghe cũng 3 chục lần",1.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@huy_2041,Thả chữ em nghe đã tai vậy,5.0,https://www.tiktok.com/@phemusic_0/video/7535848443504364818,POS
@nnbhan43122,Ê bã bằng tuổi mẹ tao🗿,249.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,NEG
@24th6_03,90 thiệt à 🤣,2.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@captainboyyy2k3,công chúa hơn mẹ t 2 tuổi,19.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,NEG
@neo.siu.h,Ý là 99 á hả 😅,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@user870406451,gái đẹp xăm full chân,28.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,NEG
@120298ha,Ủa bà ms xăm à,2.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@bichys1,90 trẻ ghe mình 92 mà già nhăn,10.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,NEG
@emnhoanh20143,Công chúa ms xăm hình ms à🥰,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@marialebuiaivy,bã lớn hơn mẹ t 5t,3.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,NEG
@congchua1999x,Huhuu 30f mới được duyệt 🥹🥹,5.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@ngcth303,"cj ơi ,cj có công thức giảm cân ko á",2.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@mesamoc,Ê nha 90,3.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@dieu.hien95,đoán ko nhằm cho xl áo trắng mẹ áo đỏ phải ko ạ,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@bedep402,Ủa ê bã bằng tuổi mẹ t luonn,5.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,NEG
@tangthimykemtron,Chị đẹp hon rất nhiều,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@ng.ngoc.anh_thuw,helo,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@nguyenphamhoangoanh05,này bả đẹp dữ thần,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@alien_cte,Sớm,1.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@ngan.quynh213,hai chj e đẹp như nhau,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@thnh.nguyn.198,bữa này ko đi làm về than mệt nữa à 🤣🤣🤣,0.0,https://www.tiktok.com/@congchua1999x/video/7528320779801480456,POS
@sendnoods14,Nhảy cỡ này còn đi làm thợ sơn,2485.0,https://www.tiktok.com/@ongtrinhvan2/video/7533089286099455240,POS
@khaihoan90,Hỏi thiệt chơi tiktok có tiền ko mấy ae,36.0,https://www.tiktok.com/@ongtrinhvan2/video/7533089286099455240,POS
@rumm.10,Tích cực tạo mấy content sạch này sớm muộn,1315.0,https://www.tiktok.com/@ongtrinhvan2/video/7533089286099455240,NEG
