@bundangiu_2,Bạn bè gì kì v?,3266.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,NEG
@dmammmq,Tội Hoa quá mua điện thoại cho bà nì xong giờ bị chụp lén 😢,2365.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,NEG
@nnny2509,"ngta đi vs mà cũng chụp lén, thể loại gì đây",528.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@safez.09,Sao 6tính v🥰,5117.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@tyetnhun_209,"6 tính, lộn cái bàn",2845.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,NEU
@ngvuhongngoc_,ủa ê j mà chụp jz 🥰,209.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@_thnhtam09_,bb kiểu gì v đi chụp ngt lúc đi vsinh v??? 🥰,675.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@_11th1012_,ủa bà HOA PHAN lên tiếng chưa sao to6 bà này v bann bè ngta mà,1.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,NEG
@phngtrinh185,"bb j trả biết giới hạn ,không biết đâu là nơi giỡn hay s á",1342.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@user3807197176127,trên thấy Hoa Phan nói bà này giựt bồ^^,11.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,NEG
@duyvan1992,In4 sett đồ bả mặc đâyyy nèe🌸⬇️⬇️⬇️,387.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@fanmessi2k128,tim để gia đình mạnh khỏe 🍀🍀,554.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@n193336,khôi phan nó cứ sao sao á 😭😭,0.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@ngannnee12,ủa bn khôi phan hay khôi phan z nhưng giống khánh linh -),0.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@tbinhctezz,kh nhận ra Khôi Phan luôn,0.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,NEG
@doyouloveme95,hong nhận ra ông khôi phan luôn á,6.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
@cunmeobeo,ủa hoa phan còn chơi với kỳ duyên ko,9.0,https://www.tiktok.com/@swetcarot/video/7538022776137960725,POS
