@ducdzk,djt me 2025,4,https://www.tiktok.com/@tippitivi/video/7525409031616335112,NEG
@tn.kim.chi25,không phải tung tung tung sahur vị ta ta ta sahur,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,NEU
@khoinguyenkodien_214,trung bình bên cam🥵,68,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@suabotcuabm_,Ảnh đeptraii nhưng ảnh….,54,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@nguyn.kim.thng451,"Dạ đoàn mình dư 2 chỗ lên núi nha, anh chị gì ơi mình di chuyển nhanh vào xe tránh mất thời giờ của những hành khách khác ạ, đúng rồi chỗ cuối. Rồi bác tài khởi hành đi ạ, à mà anh chị ơi đoàn mình tiến lên núi chắc sẽ tầm 1-2 tiếng nữa sẽ tới, anh chị vui lòng giữ trật tự trong suốt chuyến đi, cảm ơn anh chịSơn tinh đấm cũng không xuống, thủy tinh rút hết nước cũng không về, cháy rừng cũng không xuống, khỉ cũng không thèm chơi chung, điểm vùng đủ đỗ Bách Khoa, quê tới nổi điểm đủ đỗ Harvard, bỏ giấy trắng vẫn đổ Y, hướng nội suốt phần đời còn lại, nỗi nhục này lớn tới mức có thể làm lá chắn bảo vệ cho cả trái đất, nào lên chùa thấy đang quét lá đa, chui xuống đất giun nó còn đuổi, núi lửa phun cũng cắm lì ở trển, không biết bầu trời màu gì",1,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@tomgondo,Mấy thg này bị j vậy😑😑😑,4,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@jennifercabalquinto26,bro what dhoo this,5,https://www.tiktok.com/@tippitivi/video/7525409031616335112,NEG
@lindatruclinh,Bánh mỳ ram ram tài lộc quá lớn ta ta ta ta sahur quán,2,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@trn.th.hin631,quái gì trà xanh đâu,2,https://www.tiktok.com/@tippitivi/video/7525409031616335112,NEG
@nguyenthingocmai2015,Bạn Tao Khi Ở Bên 🍊 Về🙂🙂🙂🙂,1,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@tm.chin048,Lâu r ms lướt pk vd anh tippi,9,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
@giaba381,mày chửi ai vậi,1,https://www.tiktok.com/@tippitivi/video/7525409031616335112,NEG
@lm.lanh8,bánh mì ram ram tại sao lại không,1,https://www.tiktok.com/@tippitivi/video/7525409031616335112,NEU
@cristan.sargueza,610,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,POS
